forecast_date,Year1,Month1,Day1,Weekday,Season,Max_Temperature,Min_Temperature,Avg_Temperature,Max_Humidity,Min_Humidity,Avg_Humidity,Min_Rainfall,Max_Rainfall,Avg_Rainfall,Max_Heat_Index,Min_Heat_Index,Avg_Heat_Index,saturday,sunday,Holiday,working_day,holiday_name,offered calls
6/1/2022,2022,1,6,5,1,30,19,23.757894,74,34,61.378947,0,0,0,29,22,25.021052,0,0,0,1,.,1653
7/1/2022,2022,1,7,6,1,30,20,24.063157,74,44,60.431578,0,0,0,30,23,25.494736,0,0,0,1,.,2005
8/1/2022,2022,1,8,7,1,31,21,25.368421,72,42,59.736842,0,0,0,31,23,26.242105,0,0,0,1,.,1799
9/1/2022,2022,1,9,1,1,32,21,25.473684,72,41,60.210526,0,0,0,33,23,26.463157,1,0,1,0,New Years Day,1214
10/1/2022,2022,1,10,2,1,32,22,26.042105,77,42,61.926315,0,0,0,33,23,27.08421,0,1,0,0,.,1011
11/1/2022,2022,1,11,3,1,33,23,26.273684,76,38,61.547368,0,0,0,33,23,27.294736,0,0,0,1,.,1865
12/1/2022,2022,1,12,4,1,32,23,26.315789,79,40,62.8,0,0,0,34,23,27.252631,0,0,0,1,.,1999
13/01/2022,2022,1,13,5,1,31,23,25.715789,83,41,70.336842,0,0,0,34,23,26.821052,0,0,0,1,.,2009
14/01/2022,2022,1,14,6,1,29,22,25.052631,87,50,70.8,0,0,0,31,22,25.715789,0,0,0,1,.,2012
15/01/2022,2022,1,15,7,1,30,22,24.610526,82,50,72.778947,0,0,0,32,21,25.368421,0,0,0,1,.,2170
16/01/2022,2022,1,16,1,1,26,22,23.210526,87,67,78.063157,0,2,0.021052,28,21,23.6,2,0,0,1,.,1742
17/01/2022,2022,1,17,2,1,27,19,22.368421,77,36,55.936842,0,0,0,27,21,24.189473,0,1,0,0,.,1017
18/01/2022,2022,1,18,3,1,26,16,20.315789,63,37,52.336842,0,0,0,26,24,24.88421,0,0,0,1,.,1982
19/01/2022,2022,1,19,4,1,26,17,21.231578,76,47,63.28421,0,0,0,27,22,23.957894,0,0,0,1,.,1992
20/01/2022,2022,1,20,5,1,27,17,21.305263,73,47,60.673684,0,0,0,27,22,24.610526,0,0,0,1,.,2160
21/01/2022,2022,1,21,6,1,27,18,21.736842,82,49,68.094736,0,0,0,27,20,23.515789,0,0,0,1,.,1975
22/01/2022,2022,1,22,7,1,28,19,22.726315,81,51,68.663157,0,0,0,28,20,23.831578,0,0,1,0,Makar Sankranti,1823
23/01/2022,2022,1,23,1,1,30,19,23.631578,81,37,64.378947,0,0,0,30,21,24.6,1,0,0,1,.,1718
24/01/2022,2022,1,24,2,1,32,21,24.831578,73,36,56.757894,0,0,0,32,22,26.010526,0,1,0,0,.,1177
25/01/2022,2022,1,25,3,1,32,22,25.778947,72,43,60.168421,0,0,0,34,23,27,0,0,0,1,.,2019
26/01/2022,2022,1,26,4,1,31,21,25.557894,78,42,59.705263,0,0,0,33,22,26.452631,0,0,0,1,.,2022
27/01/2022,2022,1,27,5,1,31,21,25,70,40,55.273684,0,0,0,31,23,26.168421,0,0,0,1,.,2076
28/01/2022,2022,1,28,6,1,30,20,24.189473,71,42,58.052631,0,0,0,31,23,25.652631,0,0,0,1,.,2283
29/01/2022,2022,1,29,7,1,29,20,23.88421,78,58,69.2,0,0,0,31,22,25.105263,0,0,0,1,.,2163
30/01/2022,2022,1,30,1,1,29,21,24.010526,89,58,74.315789,0,0,0,31,19,24.442105,2,0,0,1,.,1956
31/01/2022,2022,1,31,2,1,24,19,21.88421,76,47,58.4,0,0,0,25,23,24.189473,0,1,0,0,.,1137
1/2/2022,2022,2,1,3,1,24,17,19.726315,63,29,42.926315,0,0,0,26,24,24.926315,0,0,0,1,.,2056
2/2/2022,2022,2,2,4,1,27,15,20.494736,61,35,50.294736,0,0,0,27,24,25.431578,0,0,0,1,.,1970
3/2/2022,2022,2,3,5,1,29,17,21.747368,67,33,52.273684,0,0,0,28,23,25.052631,0,0,1,0,Republic Day,1103
4/2/2022,2022,2,4,6,1,31,19,23.126315,76,31,52,0,0,0,29,22,25.136842,0,0,0,1,.,2071
5/2/2022,2022,2,5,7,1,31,20,24.568421,65,26,42.905263,0,0,0,29,23,25.68421,0,0,0,1,.,1958
6/2/2022,2022,2,6,1,1,32,19,24.536842,59,25,40.915789,0,0,0,30,24,25.905263,1,0,0,1,.,2197
7/2/2022,2022,2,7,2,1,33,19,24.863157,57,26,45.252631,0,0,0,32,24,26.473684,0,1,0,0,.,1072
8/2/2022,2022,2,8,3,1,31,19,24.105263,70,28,51.210526,0,0,0,31,23,25.621052,0,0,0,1,.,2056
9/2/2022,2022,2,9,4,1,30,18,23.442105,77,35,55.463157,0,0,0,30,22,25.568421,0,0,0,1,.,2038
10/2/2022,2022,2,10,5,1,30,19,23.463157,87,50,68.136842,0,0,0,31,19,24.452631,0,0,0,1,.,2275
11/2/2022,2022,2,11,6,1,29,19,23.157894,92,40,74.073684,0,0,0,30,17,23.242105,0,0,0,1,.,2144
12/2/2022,2022,2,12,7,1,28,20,23.736842,77,36,56.726315,0,0,0,28,22,24.631578,0,0,0,1,.,1973
13/02/2022,2022,2,13,1,1,29,19,22.968421,68,36,52.715789,0,0,0,28,23,25.2,1,0,0,1,.,1688
14/02/2022,2022,2,14,2,1,31,19,23.88421,81,30,58.336842,0,0,0,31,22,25.410526,0,1,0,0,.,1122
15/02/2022,2022,2,15,3,1,27,20,23.157894,88,51,73.568421,0,0,0,28,19,23.273684,0,0,0,1,.,2121
16/02/2022,2022,2,16,4,1,27,19,22.831578,84,56,70.326315,0,0,0,28,20,23.694736,0,0,0,1,.,2176
17/02/2022,2022,2,17,5,1,27,19,22.915789,84,51,68.631578,0,0,0,28,20,23.863157,0,0,0,1,.,2249
18/02/2022,2022,2,18,6,1,31,19,24.210526,80,34,56.894736,0,0,0,32,21,25.4,0,0,0,1,.,2170
19/02/2022,2022,2,19,7,1,33,22,26.28421,67,25,43.147368,0,0,0,32,24,26.778947,0,0,0,1,.,2180
20/02/2022,2022,2,20,1,1,33,21,25.505263,61,29,47.421052,0,0,0,32,24,26.431578,2,0,0,1,.,1947
21/02/2022,2022,2,21,2,1,32,21,25.231578,75,31,56.894736,0,0,0,32,23,26.368421,0,1,0,0,.,1194
22/02/2022,2022,2,22,3,1,32,20,25.4,81,26,50.568421,0,0,0,30,21,25.357894,0,0,0,1,.,2162
23/02/2022,2022,2,23,4,1,29,21,24.421052,77,41,58.368421,0,0,0,29,22,25.431578,0,0,0,1,.,2124
24/02/2022,2022,2,24,5,1,28,20,23.831578,79,56,66.052631,0,0,0,30,21,25.08421,0,0,0,1,.,2134
25/02/2022,2022,2,25,6,1,29,20,23.621052,84,54,67.726315,0,0,0,31,20,24.547368,0,0,0,1,.,2113
26/02/2022,2022,2,26,7,1,31,20,24.726315,83,35,59.189473,0,0,0,31,20,25.221052,0,0,0,1,.,2114
27/02/2022,2022,2,27,1,1,32,21,25.473684,80,38,58.242105,0,0,0,33,23,26.547368,1,0,1,0,Chatrapati Shivaji Maharaj Jayanti,1847
28/02/2022,2022,2,28,2,1,32,20,25.8,84,33,56.936842,0,0,0,33,22,26.326315,0,1,0,0,.,1180
1/3/2022,2022,3,1,3,2,32,20,25.368421,69,31,49.821052,0,0,0,32,23,26.221052,0,0,0,1,.,2021
2/3/2022,2022,3,2,4,2,33,20,25.231578,78,24,56.389473,0,0,0,32,23,26.252631,0,0,0,1,.,2016
3/3/2022,2022,3,3,5,2,36.47,24.27,29.3003125,61,23,45.04166667,0,0,0,37.98236011,25.4896272,29.70534386,0,0,0,1,.,2460
4/3/2022,2022,3,4,6,2,36.94,24.28,29.65739583,53,19,34.11458333,0,0,0,35.2936968,25.51526853,29.0547112,0,0,0,1,.,2453
5/3/2022,2022,3,5,7,2,35.14,24.03,28.8178125,54,22,39.42708333,0,0,0,35.4731958,25.38206444,28.8870373,1,0,0,1,.,2133
6/3/2022,2022,3,6,1,2,37.28,24.46,29.32947917,66,23,44.76041667,0,0,0,38.52565779,25.49604955,29.68542085,0,1,0,0,.,1371
7/3/2022,2022,3,7,2,2,34.59,24.89,28.98208333,70,33,52.63541667,0,0,0,36.61550781,25.89676649,30.16620402,0,0,0,1,.,2440
8/3/2022,2022,3,8,3,2,35.8,26.69,30.03260417,75,33,50.03125,0,0,0,37.77598948,27.64885884,31.04678463,0,0,0,1,.,2646
9/3/2022,2022,3,9,4,2,36.53,26.51,29.93333333,75,30,52.88541667,0,0,0,38.80384558,27.98503732,31.23543391,0,0,0,1,.,2724
10/3/2022,2022,3,10,5,2,36.89,25.63,30.3746875,65,29,49.75,0,0,0,39.80927593,26.6496845,31.51738445,0,0,0,1,.,2668
11/3/2022,2022,3,11,6,2,36.94,26,30.7284375,69,29,47.47916667,0,0,0,38.56840118,27.16984462,31.53020308,0,0,0,1,.,2872
12/3/2022,2022,3,12,7,2,38.43,26.16,30.43739583,70,21,45.05208333,0,0,0,38.86416887,26.68818657,31.09834955,2,0,0,0,.,2951
13/03/2022,2022,3,13,1,2,38.46,25.87,31.60552083,74,20,40.125,0,0,0,38.95214739,26.83493356,31.36234693,0,1,0,0,.,1335
14/03/2022,2022,3,14,2,2,40.19,25.7,32.22989583,44,13,27.67708333,0,0,0,38.4926656,26.15785574,31.00117417,0,0,0,1,.,2530
15/03/2022,2022,3,15,3,2,38.25,25.99,32.36885417,58,19,35.29166667,0,0,0,39.88397606,26.73629786,32.15133791,0,0,0,1,.,2688
16/03/2022,2022,3,16,4,2,38.16,26.28,32.64833333,59,21,37.69791667,0,0,0,41.51042286,27.00257799,33.0341044,0,0,0,1,.,3061
17/03/2022,2022,3,17,5,2,37.98,27.02,31.87677083,69,26,45.83333333,0,0,0,40.88618117,27.6252767,33.28968734,0,0,0,1,.,2854
18/03/2022,2022,3,18,6,2,37.34,26.1,31.135,73,21,50.89583333,0,0,0,39.28110352,27.56400189,32.72404154,0,0,1,0,Dhulivandan,1585
19/03/2022,2022,3,19,7,2,33.24,26.46,29.33260417,79,54,65.11458333,0,0,0,39.62012906,28.52162676,32.54377171,1,0,0,1,.,2474
20/03/2022,2022,3,20,1,2,31.9,25.78,27.97260417,84,60,71.88541667,0,0,0,36.84174641,27.34500528,30.7755268,0,1,0,0,.,1546
21/03/2022,2022,3,21,2,2,32.53,24.92,28.215,85,52,70.26041667,0,0,0,37.37732432,25.65048387,30.76958514,0,0,0,1,.,2702
22/03/2022,2022,3,21,2,2,34.32,26.28,29.8109375,67,29,46.125,0,0,0,36.01052432,27.22888517,30.2053488,0,0,0,1,.,2650
23/03/2022,2022,3,23,4,2,38.94,25.55,31.04239583,58,14,36.51041667,0,0,0,38.3836809,26.23790891,30.61674134,0,0,0,1,.,2459
24/03/2022,2022,3,24,5,2,36.1,27.34,30.0625,69,28,52.51041667,0,0,0,39.45050315,28.85658089,31.52161297,0,0,0,1,.,2805
25/03/2022,2022,3,25,6,2,33.16,26.2,29.11895833,67,41,59.04166667,0,0,0,37.65579815,27.40553291,31.14395558,0,0,0,1,.,2875
26/03/2022,2022,3,26,7,2,33.84,26.62,28.95885417,81,53,70.77083333,0,0,0,41.33125894,28.91814753,32.57738934,2,0,0,0,.,2798
27/03/2022,2022,3,27,1,2,34.34,25.86,28.855625,85,49,71.65625,0,0,0,40.63879383,27.45553157,32.09457517,0,1,0,0,.,1734
28/03/2022,2022,3,28,2,2,34.8,26.02,29.3384375,87,56,73.98958333,0,0,0,43.99253394,27.97272955,33.8287961,0,0,0,1,.,2970
29/03/2022,2022,3,29,3,2,36.54,25.81,30.2671875,85,27,64.27083333,0,0,0,41.51653153,27.23864171,33.56399505,0,0,0,1,.,3057
30/03/2022,2022,3,30,4,2,35.22,25.88,29.65760417,86,45,68.41666667,0,0,0,40.91370433,27.52603535,33.32327022,0,0,0,1,.,2738
31/03/2022,2022,3,31,5,2,33.58,24.99,28.795625,87,43,71.17708333,0,0,0,40.3009917,25.73582143,31.91478135,0,0,0,1,.,2834
1/4/2022,2022,4,1,6,2,34.09,23.48,28.4396875,85,34,68.16666667,0,0,0,37.92334463,23.30399337,30.59169697,0,0,0,1,.,2666
2/4/2022,2022,4,2,7,2,32.89,25.44,28.4153125,87,47,69.875,0,0,0,38.54758429,26.65977965,30.97845225,1,0,1,0,Gudipadwa,1979
3/4/2022,2022,4,3,1,2,34.14,25.19,28.87104167,83,37,66.79166667,0,0,0,38.81244069,26.16827431,31.27032538,0,1,0,0,.,1604
4/4/2022,2022,4,4,2,2,34.19,26.35,29.17416667,83,54,73.1875,0,0,0,41.86028705,28.47310461,33.41719235,0,0,0,1,.,3716
5/4/2022,2022,4,5,3,2,35.28,27.28,29.73145833,83,52,74.5,0,0,0,43.31401853,30.70983299,35.12319285,0,0,0,1,.,3710
6/4/2022,2022,4,6,4,2,34.12,27.61,29.74135417,84,59,74.13541667,0,0,0,42.51002454,31.16931697,35.04263645,0,0,0,1,.,3483
7/4/2022,2022,4,7,5,2,34.59,26.46,29.66760417,87,57,75.5625,0,0,0,44.30699318,29.0374271,34.95056757,0,0,0,1,.,3653
8/4/2022,2022,4,8,6,2,35.18,26.64,29.88489583,89,53,75.36458333,0,0,0,44.61864034,29.64786108,35.49115706,0,0,0,1,.,3404
9/4/2022,2022,4,9,7,2,35.25,0,20.304375,82,0,47.21875,0,0,0,44.34508364,0,24.6800148,2,0,0,0,.,3365
10/4/2022,2022,4,10,1,2,34.32,0,16.04260417,81,0,36.70833333,0,0,0,42.87479218,0,19.24376675,0,1,0,0,.,2520
11/4/2022,2022,4,11,2,2,35.42,26.6,29.93177083,84,38,67.42708333,0,0,0,42.48849503,29.13730562,33.66278639,0,0,0,1,.,3387
12/4/2022,2022,4,12,3,2,36.03,25.62,30.35604167,79,32,62.14583333,0,0,0,41.66345298,26.93375154,33.55749566,0,0,0,1,.,3409
13/04/2022,2022,4,13,4,2,36.6,26.76,31.36864583,78,33,59.25,0,0,0,43.97619932,28.9028384,34.88575301,0,0,0,1,.,3682
14/04/2022,2022,4,14,5,2,34.13,27.6,30.346875,84,60,72.19791667,0,0,0,43.23572323,31.5182409,36.26852995,0,0,1,1,Dr. Ambedkar Jayanti,3585
15/04/2022,2022,4,15,6,2,34.39,27.44,30.008125,82,57,70.44791667,0,0,0,42.30640259,30.65222741,34.91257002,0,0,1,1,Good Friday,4406
16/04/2022,2022,4,16,7,2,33.85,25.94,29.29020833,86,44,70.69791667,0,0,0,40.57001416,27.75185925,32.9222246,1,0,0,1,.,2894
17/04/2022,2022,4,17,1,2,34.42,26.18,29.49645833,85,47,69.53125,0,0,0,41.53881113,28.25602,33.22315481,0,1,0,0,.,1751
18/04/2022,2022,4,18,2,2,34.17,26.46,29.66270833,81,50,68.16666667,0,0,0,40.22057043,28.58426099,33.42152939,0,0,0,1,.,3064
19/04/2022,2022,4,19,3,2,33.34,26.24,29.40708333,85,54,70.90625,0,0,0,38.86304795,28.39317852,33.44063239,0,0,0,1,.,3140
20/04/2022,2022,4,20,4,2,34.5,27.12,30.69614583,84,56,69.30208333,0,0,0,44.5055755,30.42220794,36.3188183,0,0,0,1,.,3319
21/04/2022,2022,4,21,5,2,39.98,28.84,32.80739583,69,24,45.45833333,0,0,0,43.97427918,29.22630745,34.98382394,0,0,0,1,.,3109
22/04/2022,2022,4,22,6,2,37.45,28.67,32.76927083,79,36,57.16666667,0,0,0,44.95846274,31.31029123,37.54302175,0,0,0,1,.,3476
23/04/2022,2022,4,23,7,2,37.64,29.04,32.04760417,85,41,67.96875,0,0,0,47.54014358,34.60700292,39.45316436,2,0,0,0,.,5929
24/04/2022,2022,4,24,1,2,34.93,28.6,30.81885417,83,56,72.23958333,0,0,0,43.73221853,34.17973112,37.52231187,0,1,0,0,.,2793
25/04/2022,2022,4,25,2,2,39.94,27.17,32.76364583,75,25,52.6875,0,0,0,45.30955594,29.52055225,35.78400685,0,0,0,1,.,3521
26/04/2022,2022,4,26,3,2,36.14,28.29,31.32177083,75,47,63.35416667,0,0,0,43.46400178,31.22126405,36.39738005,0,0,0,1,.,5592
27/04/2022,2022,4,27,4,2,38.53,27.69,32.91447917,75,33,53.63541667,0,0,0,50.01682563,30.31551065,37.04363771,0,0,0,1,.,4025
28/04/2022,2022,4,28,5,2,38.63,28.55,32.26729167,81,31,62.16666667,0,0,0,48.00036444,30.99738983,38.30346777,0,0,0,1,.,4009
29/04/2022,2022,4,29,6,2,35.29,28.72,31.4203125,84,52,72,0,0,0,45.99755742,34.58408773,39.07071625,0,0,0,1,.,4139
30/04/2022,2022,4,30,7,2,35.62,27.92,31.2303125,85,52,68.73958333,0,0,0,43.9214639,31.60581901,37.29498479,1,0,0,1,.,3724
1/5/2022,2022,5,1,1,2,34.93,27.59,30.80520833,84,55,72.3125,0,0,0,43.55775542,31.62760141,37.36659871,0,1,1,0,Maharashtra Din,2244
2/5/2022,2022,5,2,2,2,35.16,28.17,30.9059375,84,56,71.58333333,0,0,0,44.22310236,33.17430867,37.51430472,0,0,0,1,.,3318
3/5/2022,2022,5,3,3,2,35.13,28.26,30.8740625,82,57,71.5625,0,0,0,44.00582021,33.10409867,37.42703892,0,0,1,1,Ramzan ID,3143
4/5/2022,2022,5,4,4,2,34.78,27.82,30.80364583,79,55,68.70833333,0,0,0,42.59552107,31.37016389,36.39758619,0,0,0,1,.,3089
5/5/2022,2022,5,5,5,2,34.62,27.98,30.66083333,79,58,70.19791667,0,0,0,43.47870247,31.74774239,36.53750231,0,0,0,1,.,3395
6/5/2022,2022,5,6,6,2,34.56,27.66,30.50802083,82,58,71.89583333,0,0,0,43.30894761,31.53539085,36.51517065,0,0,0,1,.,3073
7/5/2022,2022,5,7,7,2,34.38,27.5,30.65645833,85,59,73.34375,0,0,0,44.24793607,31.52267011,37.32765948,1,0,0,1,.,3036
8/5/2022,2022,5,8,1,2,35.48,27.66,30.9209375,82,54,71.61458333,0,0,0,46.70018515,31.00233371,37.57990715,0,1,0,0,.,2280
9/5/2022,2022,5,9,2,2,33.48,28.25,30.43416667,84,64,75.6875,0,0,0,42.6291426,33.43081126,37.45660587,0,0,0,1,.,3597
10/5/2022,2022,5,10,3,2,33.71,28.92,30.48177083,81,61,73.78125,0,0,0,42.20225676,34.51953717,37.07754746,0,0,0,1,.,3766
11/5/2022,2022,5,11,4,2,33.68,28.38,30.23916667,82,63,74.92708333,0,0,0,42.53692377,33.27551157,36.77500605,0,0,0,1,.,3474
12/5/2022,2022,5,12,5,2,33.89,28.68,30.47760417,80,61,73.07291667,0,0,0,42.2901719,33.74865524,36.88658122,0,0,0,1,.,3319
13/05/2022,2022,5,13,6,2,34.3,28.58,30.64395833,79,57,70.72916667,0,0,0,42.15671105,33.03829486,36.6213003,0,0,0,1,.,3231
14/05/2022,2022,5,14,7,2,34.32,28.16,30.64364583,79,57,69.875,0,0,0,41.79272108,32.27665447,36.34522502,2,0,0,0,.,2789
15/05/2022,2022,5,15,1,2,34.3,28.65,30.84833333,79,58,70.38541667,0,0,0,42.58213873,33.40025192,37.0549448,0,1,0,0,.,2200
16/05/2022,2022,5,16,2,2,34.65,28.21,30.74125,81,56,71.96875,0,0,0,43.19620057,32.63044102,37.14801806,0,0,1,1,Buddha Poornima,3686
17/05/2022,2022,5,17,3,2,34.66,28.76,30.74614583,80,49,69.875,0,0,0,42.30640259,33.59024433,36.52262277,0,0,0,1,.,3518
18/05/2022,2022,5,18,4,2,34.52,27.9,30.53270833,78,53,68.90625,0,0,0,41.53881113,31.55873267,35.75868867,0,0,0,1,.,3480
19/05/2022,2022,5,19,5,2,33.68,27.74,30.204375,79,60,72.10416667,0,0,0,41.70600872,31.18602833,35.91980451,0,0,0,1,.,3619
20/05/2022,2022,5,20,6,2,33.12,28.56,30.31375,78,58,70.57291667,0,0,0,39.95807854,32.98877407,35.79463075,0,0,0,1,.,3215
21/05/2022,2022,5,21,7,2,34,28.24,30.530625,78,56,70.01041667,0,0,0,41.35420554,32.16689336,36.16260676,1,0,0,1,.,2945
22/05/2022,2022,5,22,1,2,33.94,28.29,30.76270833,85,60,72.90625,0,0,0,42.43067899,33.6527681,37.55562917,0,1,0,0,.,2265
23/05/2022,2022,5,23,2,2,34.36,28.88,30.75583333,82,61,74.40625,0,0,0,43.63251027,34.64865766,38.04678015,0,0,0,1,.,3667
24/05/2022,2022,5,24,3,2,34.24,28.8,31.01541667,81,61,72.61458333,0,0,0,43.38034843,34.39620209,38.19366085,0,0,0,1,.,3961
25/05/2022,2022,5,25,4,2,34.57,28.84,31.04177083,80,55,70.59375,0,0,0,43.00276495,34.09399697,37.61147583,0,0,0,1,.,4200
26/05/2022,2022,5,26,5,2,34.25,28.36,30.89083333,78,57,69.04166667,0,0,0,42.0600478,32.66973337,36.79241881,0,0,0,1,.,4442
27/05/2022,2022,5,27,6,2,34.6,28.75,30.91864583,78,54,68.75,0,0,0,41.94088054,33.27791106,36.79669605,0,0,0,1,.,3774
28/05/2022,2022,5,28,7,2,34.42,28.72,30.95666667,77,57,68.61458333,0,0,0,42.30640259,33.27791106,36.87362054,2,0,0,0,.,4177
29/05/2022,2022,5,29,1,2,34.08,29.12,30.97020833,75,59,68.86458333,0,0,0,42.26213604,33.67790296,37.05751737,0,1,0,0,.,2529
30/05/2022,2022,5,30,2,2,34.02,28.58,30.778125,77,58,69.02083333,0,0,0,42.23190657,32.93025297,36.57450138,0,0,0,1,.,4641
31/05/2022,2022,5,31,3,2,34.66,28.68,30.806875,77,55,69.20833333,0,0,0,42.59676265,32.99400387,36.6508599,0,0,0,1,.,4142
1/6/2022,2022,6,1,4,2,34.24,28.56,30.71,76,55,68.65,0,0,0,41.99,32.75,36.28,0,0,0,1,.,4165
2/6/2022,2022,6,2,5,2,34.42,28.93,30.36,77,56,71.32,0,0,0,42.09,33.75,36.13,0,0,0,1,.,4308
3/6/2022,2022,6,3,6,2,34.33,27.98,30.56,78,55,69.42,0,0,0,41.41,31.75,36.01,0,0,0,1,.,3686
4/6/2022,2022,6,4,7,2,34.64,28.29,30.7,78,55,69.4,0,0,0,41.8,32.5,36.38,1,0,0,1,.,3986
5/6/2022,2022,6,5,1,2,34.04,28.24,30.72,79,59,70.18,0,0,0,42.01,32.47,36.67,0,1,0,0,.,2395
6/6/2022,2022,6,6,2,2,34.89,28.46,30.97,78,56,68.58,0,0,0,43.34,32.74,36.86,0,0,0,1,.,3878
7/6/2022,2022,6,7,3,2,34.17,28.56,30.78,79,59,71.88,0,0,0,42.74,33.17,37.47,0,0,0,1,.,4397
8/6/2022,2022,6,8,4,2,34.9,29.06,31.49,81,57,71.29,0,0,0,44.81,35.13,39.09,0,0,0,1,.,4847
9/6/2022,2022,6,9,5,2,35.22,24.85,30.52,96,58,76.02,0,56,0.58,44.81,35.13,39.09,0,0,0,1,.,6027
10/6/2022,2022,6,10,6,2,34.38,25.76,29.78,96,59,76.82,0,116,1.21,43.57,27.56,35.4,0,0,0,1,.,4448
11/6/2022,2022,6,11,7,2,31.49,25.46,27.63,96,68,87.81,0,166,1.73,39.93,26.72,31.68,2,0,0,0,.,5234
12/6/2022,2022,6,12,1,2,31.1,24.72,27.96,96,68,83.23,0,17,0.18,38.27,24.76,32.12,0,1,0,0,.,2930
13/06/2022,2022,6,13,2,2,34.01,26.48,29.76,86,56,73.8,0,3,0.03,43.06,28.82,35.05,0,0,0,1,.,4295
14/06/2022,2022,6,14,3,2,34.14,27.29,30.18,84,58,72.98,0,0,0,42.14,30.85,35.92,0,0,0,1,.,4508
15/06/2022,2022,6,15,4,2,33.26,28.04,30.11,86,64,75.68,0,0,0,42.5,33.18,36.6,0,0,0,1,.,4367
16/06/2022,2022,6,16,5,2,32.61,24.67,28.62,96,68,83.29,0,140,1.46,41.45,24.63,33.97,0,0,0,1,.,4325
17/06/2022,2022,6,17,6,2,32.68,26.94,29.6,91,64,78.22,0,0,0,41.3,30.67,35.72,0,0,0,1,.,3957
18/06/2022,2022,6,18,7,2,34.38,26.01,29.52,94,59,77.14,0,8,0.08,42.8,28.14,35.08,1,0,0,1,.,3958
19/06/2022,2022,6,19,1,2,30.66,25.06,27.38,96,72,87.13,0,67,0.7,37.3,25.63,31.24,0,1,0,0,.,2849
20/06/2022,2022,6,20,2,2,28.34,25.03,26.11,96,82,92.03,0,69,0.72,33.5,25.55,28.29,0,0,0,1,.,3704
21/06/2022,2022,6,21,3,2,29.88,23.76,26.13,96,77,90.86,0,190,1.98,36.49,22.48,28.23,0,0,0,1,.,4260
22/06/2022,2022,6,22,4,2,31.86,25.25,27.61,96,68,87.15,0,27,0.28,39.82,26.17,31.65,0,0,0,1,.,3923
23/06/2022,2022,6,23,5,2,33.12,25.66,28.3,96,63,83.06,0,7,0.07,40.96,27.26,32.75,0,0,0,1,.,3467
24/06/2022,2022,6,24,6,2,32.49,25.23,26.99,96,66,89.33,0,144,1.5,40.66,26.09,30.15,0,0,0,1,.,3403
25/06/2022,2022,6,25,7,2,32.42,25.38,28.02,96,66,82.09,0,1,0.01,40.15,26.5,32.05,2,0,0,0,.,3198
26/06/2022,2022,6,26,1,2,31.85,25.91,28.19,89,68,80.15,0,0,0,39.27,27.78,32.45,0,1,0,0,.,1922
27/06/2022,2022,6,27,2,2,31.49,25.28,27.51,96,72,87.28,0,48,0.5,39.62,26.22,31.69,0,0,0,1,.,3495
28/06/2022,2022,6,28,3,2,29.14,25.03,26.47,96,82,92.31,0,47,0.49,35.59,25.55,29.37,0,0,0,1,.,3321
29/06/2022,2022,6,29,4,2,30.78,25.24,26.97,96,78,92.65,0,181,1.89,39.48,26.11,30.85,0,0,0,1,.,3561
30/06/2022,2022,6,30,5,2,26.5,23.94,24.95,96,95,95.98,0,600,6.25,29.71,22.89,25.4,0,0,0,1,.,5097
1/7/2022,2022,7,1,6,3,27.58,23.18,24.65,96,91,95.92,0,414,4.31,32.59,21.26,24.66,0,0,0,1,.,6184
2/7/2022,2022,7,2,7,3,31.9,24.44,27.69,96,75,89.61,0,70,0.73,41.98,24.06,32.5,1,0,0,1,.,4807
3/7/2022,2022,7,3,1,3,32.46,25.04,28.5,96,71,85.64,0,59,0.61,42.18,25.58,34.01,0,1,0,0,.,2893
4/7/2022,2022,7,4,2,3,32.16,24.7,26.43,96,74,93.52,0,340,3.54,42.43,24.71,29.29,0,0,0,1,.,4345
5/7/2022,2022,7,5,3,3,25.56,24.42,25.06,96,96,96,0,796,8.29,27,24.01,25.65,0,0,0,1,.,6826
6/7/2022,2022,7,6,4,3,27.36,24.28,25.51,96,92,95.47,0,344,3.58,32.05,23.68,26.92,0,0,0,1,.,6104
7/7/2022,2022,7,7,5,3,28.32,24.36,25.81,96,88,95.03,0,300,3.13,34.58,23.87,27.74,0,0,0,1,.,6969
8/7/2022,2022,7,8,6,3,29.36,24.52,26.77,96,83,92.45,0,72,0.75,36.5,24.26,30.22,0,0,0,1,.,5674
9/7/2022,2022,7,9,7,3,28.05,0,22.08,96,0,76.01,0,43,0.45,33.37,0,25.03,2,0,0,0,.,4097
10/7/2022,2022,7,10,1,3,29.08,0,15.91,96,0,52.17,0,18,0.19,35.65,0,18.29,0,1,0,0,.,2641
11/7/2022,2022,7,11,2,3,28.98,0,18.77,96,0,66.78,0,121,1.26,35.12,0,20.43,0,0,0,1,.,4180
12/7/2022,2022,7,12,3,3,27.62,0,14.82,96,0,52.22,0,34,0.35,32.42,0,16.36,0,0,0,1,.,4733
13/07/2022,2022,7,13,4,3,26.93,23.83,25.48,96,88,94.6,0,349,3.64,30.51,22.64,26.76,0,0,0,1,.,5133
14/07/2022,2022,7,14,5,3,27.63,0,14.73,96,0,54.45,0,104,1.08,32.3,0,15.69,0,0,0,1,.,5201
15/07/2022,2022,7,15,6,3,29.68,0,16.91,96,0,54.17,0,18,0.19,36.96,0,19.59,0,0,0,1,.,4530
